ype,date,time,latitude,longitude,speed_mph,course
T,2021-04-15,19:03:57,28.623678333,-81.692075000,2.0,43.2,
T,2021-04-15,19:03:58,28.623683333,-81.692065000,2.2,60.0,
T,2021-04-15,19:03:59,28.623686667,-81.692055000,2.2,64.2,
T,2021-04-15,19:04:00,28.623688333,-81.692045000,2.1,75.2,
T,2021-04-15,19:04:01,28.623691667,-81.692036667,1.9,84.6,
T,2021-04-15,19:04:02,28.623691667,-81.692026667,2.0,81.0,
T,2021-04-15,19:04:03,28.623693333,-81.692016667,2.2,81.9,
T,2021-04-15,19:04:04,28.623695000,-81.692006667,2.0,79.2,
T,2021-04-15,19:04:05,28.623695000,-81.691998333,2.0,95.5,
T,2021-04-15,19:04:06,28.623695000,-81.691988333,2.2,96.7,
T,2021-04-15,19:04:07,28.623693333,-81.691976667,2.0,97.4,
T,2021-04-15,19:04:08,28.623693333,-81.691966667,2.0,86.5,
T,2021-04-15,19:04:09,28.623695000,-81.691958333,2.0,68.4,
T,2021-04-15,19:04:10,28.623698333,-81.691948333,2.3,72.8,
T,2021-04-15,19:04:11,28.623701667,-81.691938333,2.1,69.0,
T,2021-04-15,19:04:12,28.623705000,-81.691928333,2.0,69.8,
T,2021-04-15,19:04:13,28.623708333,-81.691918333,2.5,77.0,
T,2021-04-15,19:04:14,28.623711667,-81.691906667,2.2,70.2,
T,2021-04-15,19:04:15,28.623715000,-81.691896667,2.1,78.2,
T,2021-04-15,19:04:16,28.623716667,-81.691888333,2.0,67.1,
T,2021-04-15,19:04:17,28.623721667,-81.691880000,1.9,48.2,
T,2021-04-15,19:04:18,28.623728333,-81.691875000,2.0,36.4,
T,2021-04-15,19:04:19,28.623735000,-81.691868333,1.9,32.4,
T,2021-04-15,19:04:20,28.623743333,-81.691865000,2.1,25.8,
T,2021-04-15,19:04:21,28.623750000,-81.691860000,2.4,45.0,
T,2021-04-15,19:04:22,28.623756667,-81.691851667,2.3,45.9,
T,2021-04-15,19:04:23,28.623761667,-81.691843333,2.2,56.8,
T,2021-04-15,19:04:24,28.623766667,-81.691836667,2.0,63.7,
T,2021-04-15,19:04:25,28.623770000,-81.691828333,1.9,50.5,
T,2021-04-15,19:04:26,28.623776667,-81.691821667,2.1,41.9,
T,2021-04-15,19:04:27,28.623781667,-81.691815000,2.3,48.7,
T,2021-04-15,19:04:28,28.623788333,-81.691806667,2.3,48.0,
T,2021-04-15,19:04:29,28.623795000,-81.691800000,2.0,44.6,
T,2021-04-15,19:04:30,28.623800000,-81.691795000,1.8,36.6,
T,2021-04-15,19:04:31,28.623806667,-81.691790000,2.1,39.4,
T,2021-04-15,19:04:32,28.623813333,-81.691783333,2.2,38.0,
T,2021-04-15,19:04:33,28.623820000,-81.691778333,2.0,37.9,
T,2021-04-15,19:04:34,28.623826667,-81.691771667,2.2,39.8,
T,2021-04-15,19:04:35,28.623833333,-81.691765000,2.0,43.9,
T,2021-04-15,19:04:36,28.623838333,-81.691758333,2.0,54.3,
T,2021-04-15,19:04:37,28.623843333,-81.691751667,2.1,63.0,
T,2021-04-15,19:04:38,28.623846667,-81.691743333,1.8,53.7,
T,2021-04-15,19:04:39,28.623851667,-81.691736667,2.1,46.8,
T,2021-04-15,19:04:40,28.623858333,-81.691730000,2.3,49.0,
T,2021-04-15,19:04:41,28.623863333,-81.691723333,2.0,40.2,
T,2021-04-15,19:04:42,28.623870000,-81.691718333,2.1,40.7,
T,2021-04-15,19:04:43,28.623876667,-81.691711667,2.0,48.0,
T,2021-04-15,19:04:44,28.623881667,-81.691703333,2.1,54.7,
T,2021-04-15,19:04:45,28.623888333,-81.691695000,2.4,50.3,
T,2021-04-15,19:04:46,28.623893333,-81.691686667,2.3,56.2,
T,2021-04-15,19:04:47,28.623900000,-81.691680000,1.9,49.4,
T,2021-04-15,19:04:48,28.623903333,-81.691671667,2.4,61.6,
T,2021-04-15,19:04:49,28.623906667,-81.691661667,2.1,61.3,
T,2021-04-15,19:04:50,28.623910000,-81.691653333,2.1,60.4,
T,2021-04-15,19:04:51,28.623915000,-81.691645000,2.1,106.4,
T,2021-04-15,19:04:52,28.623915000,-81.691635000,2.3,57.0,
T,2021-04-15,19:04:53,28.623918333,-81.691626667,1.9,59.6,
T,2021-04-15,19:04:54,28.623923333,-81.691620000,1.8,52.0,
T,2021-04-15,19:04:55,28.623926667,-81.691615000,1.1,50.0,
T,2021-04-15,19:04:56,28.623930000,-81.691611667,1.1,62.4,
T,2021-04-15,19:04:57,28.623930000,-81.691606667,0.7,76.5,
T,2021-04-15,19:04:58,28.623930000,-81.691603333,0.5,83.9,
T,2021-04-15,19:04:59,28.623930000,-81.691601667,0.3,147.3,
T,2021-04-15,19:05:00,28.623931667,-81.691600000,0.6,66.9,
T,2021-04-15,19:05:01,28.623931667,-81.691598333,1.1,61.0,
T,2021-04-15,19:05:02,28.623935000,-81.691593333,1.3,58.5,
T,2021-04-15,19:05:03,28.623943333,-81.691585000,2.0,45.6,
T,2021-04-15,19:05:04,28.623948333,-81.691578333,1.9,47.8,
T,2021-04-15,19:05:05,28.623951667,-81.691570000,2.1,62.5,
T,2021-04-15,19:05:06,28.623955000,-81.691561667,2.2,73.8,
T,2021-04-15,19:05:07,28.623960000,-81.691553333,1.9,58.4,
T,2021-04-15,19:05:08,28.623965000,-81.691546667,2.0,53.4,
T,2021-04-15,19:05:09,28.623968333,-81.691540000,2.1,55.8,
T,2021-04-15,19:05:10,28.623973333,-81.691531667,1.8,52.3,
T,2021-04-15,19:05:11,28.623981667,-81.691526667,2.2,25.3,
T,2021-04-15,19:05:12,28.623988333,-81.691523333,1.2,18.2,
T,2021-04-15,19:05:13,28.623990000,-81.691518333,1.7,87.5,
T,2021-04-15,19:05:14,28.623991667,-81.691511667,1.7,43.4,
T,2021-04-15,19:05:15,28.623995000,-81.691505000,1.8,65.8,
T,2021-04-15,19:05:16,28.623996667,-81.691496667,1.8,70.1,
T,2021-04-15,19:05:17,28.623998333,-81.691488333,1.9,60.6,
T,2021-04-15,19:05:18,28.624001667,-81.691478333,2.1,56.0,
T,2021-04-15,19:05:19,28.624006667,-81.691471667,1.5,59.5,
T,2021-04-15,19:05:20,28.624010000,-81.691465000,1.5,52.1,
T,2021-04-15,19:05:21,28.624013333,-81.691458333,2.1,55.6,
T,2021-04-15,19:05:22,28.624020000,-81.691450000,2.5,48.2,
T,2021-04-15,19:05:23,28.624026667,-81.691441667,2.2,54.8,
T,2021-04-15,19:05:24,28.624031667,-81.691433333,2.1,51.7,
T,2021-04-15,19:05:25,28.624036667,-81.691425000,1.9,46.9,
T,2021-04-15,19:05:26,28.624040000,-81.691418333,1.6,72.2,
T,2021-04-15,19:05:27,28.624043333,-81.691410000,1.9,79.1,
T,2021-04-15,19:05:28,28.624045000,-81.691401667,2.0,68.7,
T,2021-04-15,19:05:29,28.624048333,-81.691393333,2.0,61.9,
T,2021-04-15,19:05:30,28.624051667,-81.691385000,1.6,74.9,
T,2021-04-15,19:05:31,28.624051667,-81.691376667,1.6,84.8,
T,2021-04-15,19:05:32,28.624053333,-81.691370000,1.9,75.0,
T,2021-04-15,19:05:33,28.624055000,-81.691361667,1.7,95.3,
T,2021-04-15,19:05:34,28.624055000,-81.691353333,1.7,90.2,
T,2021-04-15,19:05:35,28.624055000,-81.691345000,2.1,85.0,
T,2021-04-15,19:05:36,28.624056667,-81.691336667,2.1,73.3,
T,2021-04-15,19:05:37,28.624060000,-81.691326667,2.0,81.4,
T,2021-04-15,19:05:38,28.624061667,-81.691318333,2.1,68.5,
T,2021-04-15,19:05:39,28.624066667,-81.691308333,2.4,62.0,
T,2021-04-15,19:05:40,28.624070000,-81.691300000,2.0,58.7,
T,2021-04-15,19:05:41,28.624075000,-81.691293333,1.7,36.2,
T,2021-04-15,19:05:42,28.624083333,-81.691286667,2.7,27.6,
T,2021-04-15,19:05:43,28.624091667,-81.691280000,2.6,27.0,
T,2021-04-15,19:05:44,28.624098333,-81.691273333,1.9,47.8,
T,2021-04-15,19:05:45,28.624105000,-81.691268333,2.0,26.5,
T,2021-04-15,19:05:46,28.624111667,-81.691265000,2.1,13.4,
T,2021-04-15,19:05:47,28.624120000,-81.691263333,2.1,18.0,
T,2021-04-15,19:05:48,28.624128333,-81.691260000,1.9,16.1,
T,2021-04-15,19:05:49,28.624135000,-81.691256667,2.2,39.4,
T,2021-04-15,19:05:50,28.624143333,-81.691251667,2.1,15.3,
T,2021-04-15,19:05:51,28.624151667,-81.691250000,2.2,3.0,
T,2021-04-15,19:05:52,28.624160000,-81.691250000,2.0,10.8,
T,2021-04-15,19:05:53,28.624168333,-81.691246667,1.8,27.0,
T,2021-04-15,19:05:54,28.624175000,-81.691241667,2.0,46.5,
T,2021-04-15,19:05:55,28.624180000,-81.691236667,1.5,18.9,
T,2021-04-15,19:05:56,28.624188333,-81.691235000,2.3,358.7,
T,2021-04-15,19:05:57,28.624196667,-81.691235000,2.0,12.6,
T,2021-04-15,19:05:58,28.624203333,-81.691230000,2.1,24.2,
T,2021-04-15,19:05:59,28.624211667,-81.691226667,2.2,19.4,
T,2021-04-15,19:06:00,28.624218333,-81.691223333,1.9,17.9,
T,2021-04-15,19:06:01,28.624225000,-81.691220000,1.9,25.8,
T,2021-04-15,19:06:02,28.624231667,-81.691215000,2.1,27.3,
T,2021-04-15,19:06:03,28.624240000,-81.691210000,2.3,24.9,
T,2021-04-15,19:06:04,28.624246667,-81.691203333,2.1,43.0,
T,2021-04-15,19:06:05,28.624251667,-81.691198333,1.6,38.8,
T,2021-04-15,19:06:06,28.624258333,-81.691195000,1.6,24.1,
T,2021-04-15,19:06:07,28.624263333,-81.691191667,1.7,32.4,
T,2021-04-15,19:06:08,28.624270000,-81.691188333,2.2,32.1,
T,2021-04-15,19:06:09,28.624278333,-81.691181667,2.0,43.9,
T,2021-04-15,19:06:10,28.624285000,-81.691176667,1.9,36.9,
T,2021-04-15,19:06:11,28.624290000,-81.691171667,1.9,42.7,
T,2021-04-15,19:06:12,28.624296667,-81.691165000,2.0,34.7,
T,2021-04-15,19:06:13,28.624303333,-81.691160000,2.0,31.5,
T,2021-04-15,19:06:14,28.624310000,-81.691155000,1.6,47.7,
T,2021-04-15,19:06:15,28.624313333,-81.691150000,1.8,54.3,
T,2021-04-15,19:06:16,28.624318333,-81.691143333,1.6,53.2,
T,2021-04-15,19:06:17,28.624323333,-81.691136667,1.8,57.0,
T,2021-04-15,19:06:18,28.624328333,-81.691131667,1.8,56.4,
T,2021-04-15,19:06:19,28.624335000,-81.691125000,1.8,44.9,
T,2021-04-15,19:06:20,28.624340000,-81.691120000,1.7,45.0,
T,2021-04-15,19:06:21,28.624346667,-81.691113333,1.9,40.3,
T,2021-04-15,19:06:22,28.624351667,-81.691108333,1.5,45.6,
T,2021-04-15,19:06:23,28.624356667,-81.691103333,1.8,32.4,
T,2021-04-15,19:06:24,28.624365000,-81.691101667,2.0,22.3,
T,2021-04-15,19:06:25,28.624373333,-81.691096667,2.3,13.4,
T,2021-04-15,19:06:26,28.624380000,-81.691093333,1.2,33.7,
T,2021-04-15,19:06:27,28.624386667,-81.691090000,1.7,24.0,
T,2021-04-15,19:06:28,28.624393333,-81.691086667,1.9,27.2,
T,2021-04-15,19:06:29,28.624401667,-81.691081667,2.2,30.2,
T,2021-04-15,19:06:30,28.624410000,-81.691076667,2.3,29.6,
T,2021-04-15,19:06:31,28.624418333,-81.691073333,1.8,16.7,
T,2021-04-15,19:06:32,28.624425000,-81.691070000,1.6,35.0,
T,2021-04-15,19:06:33,28.624431667,-81.691065000,2.0,42.0,
T,2021-04-15,19:06:34,28.624438333,-81.691058333,2.2,46.5,
T,2021-04-15,19:06:35,28.624445000,-81.691051667,2.0,42.3,
T,2021-04-15,19:06:36,28.624453333,-81.691043333,2.1,42.0,
T,2021-04-15,19:06:37,28.624460000,-81.691038333,2.0,40.4,
T,2021-04-15,19:06:38,28.624466667,-81.691031667,2.0,41.8,
T,2021-04-15,19:06:39,28.624475000,-81.691025000,2.3,36.4,
T,2021-04-15,19:06:40,28.624481667,-81.691018333,2.3,37.1,
T,2021-04-15,19:06:41,28.624491667,-81.691013333,2.0,40.5,
T,2021-04-15,19:06:42,28.624498333,-81.691008333,2.2,36.2,
T,2021-04-15,19:06:43,28.624506667,-81.691001667,2.2,39.3,
T,2021-04-15,19:06:44,28.624515000,-81.690996667,2.1,24.4,
T,2021-04-15,19:06:45,28.624523333,-81.690993333,2.2,23.0,
T,2021-04-15,19:06:46,28.624531667,-81.690990000,2.2,32.2,
T,2021-04-15,19:06:47,28.624540000,-81.690985000,2.0,32.3,
T,2021-04-15,19:06:48,28.624546667,-81.690981667,1.8,30.5,
T,2021-04-15,19:06:49,28.624553333,-81.690978333,1.6,16.4,
T,2021-04-15,19:06:50,28.624560000,-81.690976667,1.8,12.9,
T,2021-04-15,19:06:51,28.624568333,-81.690975000,2.1,6.1,
T,2021-04-15,19:06:52,28.624575000,-81.690973333,2.0,17.2,
T,2021-04-15,19:06:53,28.624583333,-81.690971667,1.9,15.5,
T,2021-04-15,19:06:54,28.624590000,-81.690970000,1.6,11.7,
T,2021-04-15,19:06:55,28.624596667,-81.690968333,1.6,5.9,
T,2021-04-15,19:06:56,28.624603333,-81.690966667,1.9,17.0,
T,2021-04-15,19:06:57,28.624610000,-81.690963333,2.1,21.0,
T,2021-04-15,19:06:58,28.624618333,-81.690960000,2.0,21.1,
T,2021-04-15,19:06:59,28.624625000,-81.690956667,1.6,26.8,
T,2021-04-15,19:07:00,28.624630000,-81.690953333,1.7,33.0,
T,2021-04-15,19:07:01,28.624635000,-81.690950000,1.7,25.9,
T,2021-04-15,19:07:02,28.624641667,-81.690946667,2.0,17.8,
T,2021-04-15,19:07:03,28.624650000,-81.690941667,2.1,36.4,
T,2021-04-15,19:07:04,28.624656667,-81.690938333,1.7,21.5,
T,2021-04-15,19:07:05,28.624663333,-81.690936667,1.4,352.3,
T,2021-04-15,19:07:06,28.624666667,-81.690938333,1.0,329.8,
T,2021-04-15,19:07:07,28.624668333,-81.690940000,0.3,333.5,
T,2021-04-15,19:07:08,28.624671667,-81.690936667,1.6,46.6,
T,2021-04-15,19:07:09,28.624676667,-81.690931667,1.8,39.3,
T,2021-04-15,19:07:10,28.624681667,-81.690926667,1.9,35.1,
T,2021-04-15,19:07:11,28.624686667,-81.690920000,2.1,55.1,
T,2021-04-15,19:07:12,28.624691667,-81.690911667,2.1,59.0,
T,2021-04-15,19:07:13,28.624696667,-81.690905000,1.7,36.8,
T,2021-04-15,19:07:14,28.624703333,-81.690900000,1.9,42.0,
T,2021-04-15,19:07:15,28.624710000,-81.690893333,2.4,42.6,
T,2021-04-15,19:07:16,28.624716667,-81.690885000,2.4,39.1,
T,2021-04-15,19:07:17,28.624725000,-81.690878333,2.4,40.3,
T,2021-04-15,19:07:18,28.624730000,-81.690870000,2.2,51.8,
T,2021-04-15,19:07:19,28.624736667,-81.690861667,2.2,52.3,
T,2021-04-15,19:07:20,28.624740000,-81.690853333,2.2,59.6,
T,2021-04-15,19:07:21,28.624745000,-81.690845000,2.3,48.3,
T,2021-04-15,19:07:22,28.624751667,-81.690836667,2.3,47.8,
T,2021-04-15,19:07:23,28.624756667,-81.690828333,2.1,55.2,
T,2021-04-15,19:07:24,28.624761667,-81.690821667,2.0,42.3,
T,2021-04-15,19:07:25,28.624768333,-81.690815000,2.2,36.3,
T,2021-04-15,19:07:26,28.624775000,-81.690811667,1.9,35.5,
T,2021-04-15,19:07:27,28.624781667,-81.690806667,2.0,30.1,
T,2021-04-15,19:07:28,28.624790000,-81.690801667,2.1,38.8,
T,2021-04-15,19:07:29,28.624796667,-81.690795000,2.4,33.2,
T,2021-04-15,19:07:30,28.624803333,-81.690790000,2.1,32.4,
T,2021-04-15,19:07:31,28.624811667,-81.690785000,2.1,27.4,
T,2021-04-15,19:07:32,28.624818333,-81.690780000,2.0,36.7,
T,2021-04-15,19:07:33,28.624825000,-81.690775000,1.9,41.3,
T,2021-04-15,19:07:34,28.624831667,-81.690770000,2.0,40.3,
T,2021-04-15,19:07:35,28.624836667,-81.690765000,1.7,44.1,
T,2021-04-15,19:07:36,28.624841667,-81.690760000,1.7,53.1,
T,2021-04-15,19:07:37,28.624846667,-81.690755000,2.1,35.3,
T,2021-04-15,19:07:38,28.624853333,-81.690750000,2.1,27.9,
T,2021-04-15,19:07:39,28.624861667,-81.690745000,2.2,32.2,
T,2021-04-15,19:07:40,28.624868333,-81.690738333,2.3,31.1,
T,2021-04-15,19:07:41,28.624876667,-81.690735000,1.9,27.7,
T,2021-04-15,19:07:42,28.624885000,-81.690730000,2.3,28.8,
T,2021-04-15,19:07:43,28.624893333,-81.690726667,2.4,19.8,
T,2021-04-15,19:07:44,28.624901667,-81.690721667,2.3,28.5,
T,2021-04-15,19:07:45,28.624910000,-81.690718333,1.8,26.0,
T,2021-04-15,19:07:46,28.624916667,-81.690713333,2.1,26.1,
T,2021-04-15,19:07:47,28.624925000,-81.690708333,2.4,25.2,
T,2021-04-15,19:07:48,28.624933333,-81.690703333,2.3,35.5,
T,2021-04-15,19:07:49,28.624940000,-81.690696667,2.2,43.9,
T,2021-04-15,19:07:50,28.624946667,-81.690690000,2.3,47.3,
T,2021-04-15,19:07:51,28.624953333,-81.690683333,1.8,41.6,
T,2021-04-15,19:07:52,28.624958333,-81.690678333,1.9,37.3,
T,2021-04-15,19:07:53,28.624965000,-81.690675000,1.9,35.6,
T,2021-04-15,19:07:54,28.624971667,-81.690668333,2.0,50.5,
T,2021-04-15,19:07:55,28.624976667,-81.690660000,2.1,54.5,
T,2021-04-15,19:07:56,28.624981667,-81.690653333,2.1,45.6,
T,2021-04-15,19:07:57,28.624988333,-81.690648333,1.9,31.6,
T,2021-04-15,19:07:58,28.624995000,-81.690643333,2.1,40.3,
T,2021-04-15,19:07:59,28.625001667,-81.690636667,2.2,44.0,
T,2021-04-15,19:08:00,28.625008333,-81.690630000,2.2,32.3,
T,2021-04-15,19:08:01,28.625015000,-81.690623333,2.3,38.4,
T,2021-04-15,19:08:02,28.625023333,-81.690616667,2.6,41.0,
T,2021-04-15,19:08:03,28.625031667,-81.690610000,2.3,29.6,
T,2021-04-15,19:08:04,28.625040000,-81.690605000,2.3,37.7,
T,2021-04-15,19:08:05,28.625045000,-81.690596667,2.4,66.7,
T,2021-04-15,19:08:06,28.625050000,-81.690586667,2.1,53.9,
T,2021-04-15,19:08:07,28.625055000,-81.690578333,2.2,47.4,
T,2021-04-15,19:08:08,28.625061667,-81.690571667,2.2,39.7,
T,2021-04-15,19:08:09,28.625068333,-81.690565000,2.2,42.9,
T,2021-04-15,19:08:10,28.625075000,-81.690558333,2.3,42.3,
T,2021-04-15,19:08:11,28.625080000,-81.690550000,2.1,51.8,
T,2021-04-15,19:08:12,28.625085000,-81.690541667,2.1,56.4,
T,2021-04-15,19:08:13,28.625090000,-81.690535000,2.2,41.7,
T,2021-04-15,19:08:14,28.625096667,-81.690526667,2.3,51.3,
T,2021-04-15,19:08:15,28.625103333,-81.690520000,2.1,51.0,
T,2021-04-15,19:08:16,28.625108333,-81.690513333,2.0,49.8,
T,2021-04-15,19:08:17,28.625113333,-81.690506667,2.1,43.2,
T,2021-04-15,19:08:18,28.625120000,-81.690500000,2.1,39.6,
T,2021-04-15,19:08:19,28.625126667,-81.690493333,2.1,38.7,
T,2021-04-15,19:08:20,28.625135000,-81.690486667,2.3,37.2,
T,2021-04-15,19:08:21,28.625141667,-81.690480000,2.2,26.6,
T,2021-04-15,19:08:22,28.625150000,-81.690475000,2.4,37.1,
T,2021-04-15,19:08:23,28.625156667,-81.690468333,2.4,44.1,
T,2021-04-15,19:08:24,28.625163333,-81.690461667,1.8,30.4,
T,2021-04-15,19:08:25,28.625170000,-81.690456667,2.1,37.1,
T,2021-04-15,19:08:26,28.625176667,-81.690451667,1.9,30.2,
T,2021-04-15,19:08:27,28.625183333,-81.690446667,1.8,36.1,
T,2021-04-15,19:08:28,28.625188333,-81.690441667,1.8,44.3,
T,2021-04-15,19:08:29,28.625195000,-81.690436667,1.9,40.0,
T,2021-04-15,19:08:30,28.625203333,-81.690431667,2.0,24.8,
T,2021-04-15,19:08:31,28.625210000,-81.690426667,2.0,28.6,
T,2021-04-15,19:08:32,28.625218333,-81.690421667,2.4,37.1,
T,2021-04-15,19:08:33,28.625226667,-81.690418333,2.2,22.9,
T,2021-04-15,19:08:34,28.625235000,-81.690413333,2.5,32.9,
T,2021-04-15,19:08:35,28.625245000,-81.690408333,2.5,26.4,
T,2021-04-15,19:08:36,28.625253333,-81.690405000,2.2,21.4,
T,2021-04-15,19:08:37,28.625260000,-81.690400000,1.9,43.5,
T,2021-04-15,19:08:38,28.625265000,-81.690393333,2.0,51.7,
T,2021-04-15,19:08:39,28.625270000,-81.690386667,2.0,43.1,
T,2021-04-15,19:08:40,28.625278333,-81.690381667,2.1,35.0,
T,2021-04-15,19:08:41,28.625283333,-81.690376667,1.7,46.1,
T,2021-04-15,19:08:42,28.625288333,-81.690371667,1.9,37.9,
T,2021-04-15,19:08:43,28.625293333,-81.690368333,1.5,35.2,
T,2021-04-15,19:08:44,28.625301667,-81.690365000,1.7,28.3,
T,2021-04-15,19:08:45,28.625306667,-81.690361667,1.8,31.4,
T,2021-04-15,19:08:46,28.625313333,-81.690355000,1.8,52.1,
T,2021-04-15,19:08:47,28.625318333,-81.690348333,1.9,51.8,
T,2021-04-15,19:08:48,28.625326667,-81.690341667,1.8,43.5,
T,2021-04-15,19:08:49,28.625331667,-81.690335000,2.1,52.0,
T,2021-04-15,19:08:50,28.625338333,-81.690328333,2.1,53.4,
T,2021-04-15,19:08:51,28.625345000,-81.690320000,2.5,54.9,
T,2021-04-15,19:08:52,28.625351667,-81.690311667,2.2,55.0,
T,2021-04-15,19:08:53,28.625358333,-81.690303333,2.4,58.5,
T,2021-04-15,19:08:54,28.625365000,-81.690293333,2.6,47.1,
T,2021-04-15,19:08:55,28.625371667,-81.690286667,2.4,45.0,
T,2021-04-15,19:08:56,28.625378333,-81.690278333,2.6,54.9,
T,2021-04-15,19:08:57,28.625383333,-81.690270000,2.3,53.8,
T,2021-04-15,19:08:58,28.625390000,-81.690261667,2.2,59.2,
T,2021-04-15,19:08:59,28.625395000,-81.690253333,2.4,51.4,
T,2021-04-15,19:09:00,28.625401667,-81.690245000,2.0,56.8,
T,2021-04-15,19:09:01,28.625403333,-81.690236667,2.1,79.4,
T,2021-04-15,19:09:02,28.625406667,-81.690228333,1.7,60.0,
T,2021-04-15,19:09:03,28.625413333,-81.690220000,2.2,42.9,
T,2021-04-15,19:09:04,28.625420000,-81.690213333,2.5,59.1,
T,2021-04-15,19:09:05,28.625426667,-81.690203333,2.1,64.4,
T,2021-04-15,19:09:06,28.625430000,-81.690195000,2.0,55.7,
T,2021-04-15,19:09:07,28.625436667,-81.690188333,2.2,46.4,
T,2021-04-15,19:09:08,28.625443333,-81.690181667,2.2,48.1,
T,2021-04-15,19:09:09,28.625451667,-81.690171667,2.5,51.6,
T,2021-04-15,19:09:10,28.625456667,-81.690163333,1.9,48.0,
T,2021-04-15,19:09:11,28.625461667,-81.690156667,1.0,48.6,
T,2021-04-15,19:09:12,28.625463333,-81.690153333,0.4,81.5,
T,2021-04-15,19:09:13,28.625463333,-81.690151667,0.1,66.8,
T,2021-04-15,19:09:14,28.625463333,-81.690151667,0.0,286.3,
T,2021-04-15,19:09:15,28.625463333,-81.690151667,0.1,233.5,
T,2021-04-15,19:09:16,28.625463333,-81.690151667,0.0,158.6,
T,2021-04-15,19:09:17,28.625463333,-81.690151667,0.0,155.7,
T,2021-04-15,19:09:18,28.625463333,-81.690151667,0.0,326.9,
T,2021-04-15,19:09:19,28.625463333,-81.690151667,0.1,352.7,
T,2021-04-15,19:09:20,28.625465000,-81.690151667,0.0,335.9,
T,2021-04-15,19:09:21,28.625465000,-81.690151667,0.2,359.8,
T,2021-04-15,19:09:22,28.625465000,-81.690151667,0.3,56.6,
T,2021-04-15,19:09:23,28.625466667,-81.690150000,0.2,131.2,
T,2021-04-15,19:09:24,28.625465000,-81.690150000,0.4,333.8,
T,2021-04-15,19:09:25,28.625466667,-81.690150000,0.9,0.4,
T,2021-04-15,19:09:26,28.625471667,-81.690146667,1.5,45.0,
T,2021-04-15,19:09:27,28.625476667,-81.690140000,1.8,56.0,
T,2021-04-15,19:09:28,28.625481667,-81.690131667,2.1,61.8,
T,2021-04-15,19:09:29,28.625486667,-81.690123333,2.1,54.0,
T,2021-04-15,19:09:30,28.625491667,-81.690113333,2.2,61.9,
T,2021-04-15,19:09:31,28.625496667,-81.690105000,2.0,49.0,
T,2021-04-15,19:09:32,28.625501667,-81.690098333,1.9,68.9,
T,2021-04-15,19:09:33,28.625505000,-81.690090000,2.0,53.0,
T,2021-04-15,19:09:34,28.625511667,-81.690081667,2.3,45.0,
T,2021-04-15,19:09:35,28.625516667,-81.690075000,2.3,49.9,
T,2021-04-15,19:09:36,28.625523333,-81.690066667,2.4,51.7,
T,2021-04-15,19:09:37,28.625528333,-81.690058333,2.3,61.7,
T,2021-04-15,19:09:38,28.625535000,-81.690050000,2.3,46.5,
T,2021-04-15,19:09:39,28.625540000,-81.690041667,2.0,56.4,
T,2021-04-15,19:09:40,28.625546667,-81.690035000,2.1,47.9,
T,2021-04-15,19:09:41,28.625551667,-81.690030000,1.5,48.8,
T,2021-04-15,19:09:42,28.625556667,-81.690026667,1.5,29.8,
T,2021-04-15,19:09:43,28.625556667,-81.690021667,0.7,69.3,
T,2021-04-15,19:09:44,28.625560000,-81.690020000,0.8,45.4,
T,2021-04-15,19:09:45,28.625563333,-81.690015000,1.5,49.9,
T,2021-04-15,19:09:46,28.625568333,-81.690008333,1.8,50.4,
T,2021-04-15,19:09:47,28.625575000,-81.690005000,1.4,40.0,
T,2021-04-15,19:09:48,28.625576667,-81.690001667,1.1,42.2,
T,2021-04-15,19:09:49,28.625578333,-81.689995000,1.4,55.9,
T,2021-04-15,19:09:50,28.625583333,-81.689990000,1.4,56.1,
T,2021-04-15,19:09:51,28.625585000,-81.689985000,1.1,58.2,
T,2021-04-15,19:09:52,28.625586667,-81.689983333,0.3,72.9,
T,2021-04-15,19:09:53,28.625588333,-81.689983333,0.4,20.4,
T,2021-04-15,19:09:54,28.625591667,-81.689981667,0.6,27.5,
T,2021-04-15,19:09:55,28.625593333,-81.689981667,0.5,28.1,
T,2021-04-15,19:09:56,28.625595000,-81.689980000,0.1,18.9,
T,2021-04-15,19:09:57,28.625595000,-81.689980000,0.0,295.1,
T,2021-04-15,19:09:58,28.625595000,-81.689980000,0.1,176.3,
T,2021-04-15,19:09:59,28.625595000,-81.689980000,0.1,123.6,
T,2021-04-15,19:10:00,28.625595000,-81.689980000,0.0,13.1,
T,2021-04-15,19:10:01,28.625595000,-81.689980000,0.1,222.7,
T,2021-04-15,19:10:02,28.625595000,-81.689980000,0.2,259.3,
T,2021-04-15,19:10:03,28.625595000,-81.689981667,0.2,266.9,
T,2021-04-15,19:10:04,28.625595000,-81.689981667,0.3,296.7,
T,2021-04-15,19:10:05,28.625595000,-81.689983333,0.3,298.2,
T,2021-04-15,19:10:06,28.625595000,-81.689985000,0.4,304.7,
T,2021-04-15,19:10:07,28.625596667,-81.689986667,0.2,338.6,
T,2021-04-15,19:10:08,28.625596667,-81.689986667,0.1,15.6,
T,2021-04-15,19:10:09,28.625598333,-81.689986667,0.3,25.5,
T,2021-04-15,19:10:10,28.625598333,-81.689985000,0.8,48.9,
T,2021-04-15,19:10:11,28.625605000,-81.689976667,1.8,55.0,
T,2021-04-15,19:10:12,28.625610000,-81.689970000,1.9,65.6,
T,2021-04-15,19:10:13,28.625613333,-81.689963333,1.8,63.5,
